link,title,date,text,complete
http://www.nhc.gov.cn/xcs/yqtb/202203/13a54d22f5bf4b7d932efe0853c18ab7.shtml,截至3月7日24时新型冠状病毒肺炎疫情最新情况,2022-03-08,"
3月7日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例325例。其中境外输入病例150例（广东47例，上海36例，北京21例，广西17例，山东11例，甘肃7例，天津3例，浙江2例，四川2例，辽宁1例，黑龙江1例，福建1例，云南1例），含13例由无症状感染者转为确诊病例（广东5例，广西3例，浙江2例，四川2例，山东1例）；本土病例175例（吉林46例，其中吉林市28例、长春市17例、延边朝鲜族自治州1例；广东45例，其中东莞市31例、深圳市13例、惠州市1例；山东31例，其中青岛市29例、威海市2例；江苏10例，均在连云港市；甘肃10例，其中兰州市5例、兰州新区3例、白银市1例、酒泉市1例；云南5例，其中德宏傣族景颇族自治州3例、昆明市2例；陕西5例，均在西安市；河北4例，其中石家庄市2例、邢台市2例；上海4例，其中徐汇区3例、普陀区1例；浙江4例，均在衢州市；天津3例，其中东丽区2例、北辰区1例；辽宁3例，均在沈阳市；内蒙古2例，均在呼和浩特市；北京1例，在海淀区；山西1例，在运城市；广西1例，在崇左市），含6例由无症状感染者转为确诊病例（吉林3例，广东2例，广西1例）。无新增死亡病例。新增疑似病例5例，均为境外输入病例（均在上海）。
当日新增治愈出院病例110例，解除医学观察的密切接触者6129人，重症病例较前一日减少2例。
境外输入现有确诊病例2385例（其中重症病例2例），现有疑似病例12例。累计确诊病例15606例，累计治愈出院病例13221例，无死亡病例。
截至3月7日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例4052例（其中重症病例9例），累计治愈出院病例102832例，累计死亡病例4636例，累计报告确诊病例111520例，现有疑似病例12例。累计追踪到密切接触者1702180人，尚在医学观察的密切接触者101748人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者443例，其中境外输入113例，本土330例（山东144例，其中青岛市129例、威海市14例、烟台市1例；广东73例，均在东莞市；上海51例，其中徐汇区16例、嘉定区13例、闵行区10例、宝山区5例、松江区3例、浦东新区2例、杨浦区1例、金山区1例；吉林29例，其中吉林市19例、长春市6例、延边朝鲜族自治州3例、梅河口市1例；云南18例，其中德宏傣族景颇族自治州15例、临沧市2例、昆明市1例；辽宁5例，均在沈阳市；江苏5例，其中连云港市4例、南通市1例；广西3例，其中防城港市2例、百色市1例；山西1例，在运城市；甘肃1例，在临夏回族自治州）；当日转为确诊病例19例（境外输入13例）；当日解除医学观察41例（境外输入33例）；尚在医学观察的无症状感染者2407例（境外输入1215例）。
累计收到港澳台地区通报确诊病例233065例。其中，香港特别行政区212114例（出院22901例，死亡2287例），澳门特别行政区82例（出院79例），台湾地区20869例（出院13742例，死亡853例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/913e32b73a244df69bf8f1b92a246e10.shtml,截至3月6日24时新型冠状病毒肺炎疫情最新情况,2022-03-07,"
3月6日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例327例。其中境外输入病例113例（广东51例，上海32例，四川11例，北京6例，河南5例，广西4例，天津1例，吉林1例，山东1例，重庆1例），含16例由无症状感染者转为确诊病例（四川9例，广东4例，河南3例）；本土病例214例（广东69例，其中东莞市50例、深圳市19例；吉林54例，其中吉林市42例、长春市7例、延边朝鲜族自治州5例；山东46例，均在青岛市；甘肃12例，均在兰州新区；河北9例，均在邢台市；内蒙古7例，其中呼和浩特市3例、鄂尔多斯市2例、包头市1例、呼伦贝尔市1例；江苏5例，均在连云港市；云南4例，均在德宏傣族景颇族自治州；上海3例，其中徐汇区2例、浦东新区1例；湖北2例，均在武汉市；山西1例，在太原市；浙江1例，在嘉兴市；广西1例，在防城港市），含3例由无症状感染者转为确诊病例（吉林2例，浙江1例）。无新增死亡病例。新增疑似病例4例，均为境外输入病例（均在上海）。
当日新增治愈出院病例181例，解除医学观察的密切接触者7227人，重症病例较前一日减少3例。
境外输入现有确诊病例2290例（其中重症病例2例），现有疑似病例13例。累计确诊病例15456例，累计治愈出院病例13166例，无死亡病例。
截至3月6日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例3837例（其中重症病例11例），累计治愈出院病例102722例，累计死亡病例4636例，累计报告确诊病例111195例，现有疑似病例13例。累计追踪到密切接触者1692210人，尚在医学观察的密切接触者97930人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者442例，其中境外输入130例，本土312例（山东117例，均在青岛市；广东104例，其中东莞市103例、惠州市1例；上海45例，其中嘉定区12例、闵行区7例、松江区7例、宝山区6例，普陀区5例、徐汇区2例、浦东新区2例、奉贤区2例、黄浦区1例、静安区1例；云南18例，均在德宏傣族景颇族自治州；吉林12例，其中吉林市5例、长春市5例、延边朝鲜族自治州2例；广西10例，其中百色市7例、防城港市2例、崇左市1例；辽宁3例，其中沈阳市2例、丹东市1例；河北1例，在石家庄市；山西1例，在晋城市；江苏1例，在连云港市）；当日转为确诊病例19例（境外输入16例）；当日解除医学观察46例（境外输入43例）；尚在医学观察的无症状感染者2024例（境外输入1148例）。
累计收到港澳台地区通报确诊病例227301例。其中，香港特别行政区206379例（出院22513例，死亡2007例），澳门特别行政区82例（出院79例），台湾地区20840例（出院13742例，死亡853例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/7b1b1d5ab7254fccabd6f6f00d24ab8c.shtml,截至3月5日24时新型冠状病毒肺炎疫情最新情况,2022-03-06,"
3月5日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例329例。其中境外输入病例154例（广东72例，上海25例，广西17例，北京13例，四川10例，浙江6例，河南4例，福建2例，山东2例，天津1例，江苏1例，甘肃1例），含15例由无症状感染者转为确诊病例（广东8例，河南4例，天津1例，广西1例，四川1例）；本土病例175例（山东88例，均在青岛市；吉林25例，其中吉林市9例、延边朝鲜族自治州9例、长春市7例；广东20例，其中深圳市17例、东莞市2例、河源市1例；河北14例，其中石家庄市5例、保定市4例、邢台市4例、邯郸市1例；内蒙古9例，其中呼和浩特市7例、鄂尔多斯市1例、呼伦贝尔市1例；广西5例，均在百色市；江苏4例，均在连云港市；云南4例，其中德宏傣族景颇族自治州3例、临沧市1例；浙江2例，均在杭州市；陕西2例，均在西安市；山西1例，在晋中市；河南1例，在郑州市），含3例由无症状感染者转为确诊病例（吉林2例，广东1例）。无新增死亡病例。新增疑似病例2例，均为境外输入病例（均在上海）。
当日新增治愈出院病例103例，解除医学观察的密切接触者5496人，重症病例与前一日持平。
境外输入现有确诊病例2281例（其中重症病例3例），现有疑似病例9例。累计确诊病例15343例，累计治愈出院病例13062例，无死亡病例。
截至3月5日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例3691例（其中重症病例14例），累计治愈出院病例102541例，累计死亡病例4636例，累计报告确诊病例110868例，现有疑似病例9例。累计追踪到密切接触者1684197人，尚在医学观察的密切接触者97387人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者209例，其中境外输入82例，本土127例（吉林36例，其中吉林市28例、延边朝鲜族自治州7例、四平市1例；广东33例，均在东莞市；上海28例，其中松江区7例、闵行区6例、嘉定区4例、徐汇区3例、宝山区2例、浦东新区2例、黄浦区1例、普陀区1例、青浦区1例、奉贤区1例；云南17例，均在德宏傣族景颇族自治州；广西7例，其中防城港市6例、百色市1例；江苏3例，均在连云港市；浙江1例，在嘉兴市；湖北1例，在武汉市；海南1例，在三亚市）；当日转为确诊病例18例（境外输入15例）；当日解除医学观察44例（境外输入39例）；尚在医学观察的无症状感染者1647例（境外输入1077例）。
累计收到港澳台地区通报确诊病例208357例。其中，香港特别行政区187478例（出院21888例，死亡1774例），澳门特别行政区82例（出院79例），台湾地区20797例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/5d96484f894f40b894fad02fda3db24f.shtml,截至3月4日24时新型冠状病毒肺炎疫情最新情况,2022-03-05,"
3月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例281例。其中境外输入病例179例（广东79例，上海24例，福建16例，广西12例，天津11例，北京9例，山东9例，四川8例，河南3例，辽宁2例，浙江2例，吉林1例，江苏1例，重庆1例，甘肃1例），含16例由无症状感染者转为确诊病例（广东5例，四川5例，河南2例，广西2例，辽宁1例，浙江1例）；本土病例102例（广东46例，其中东莞市24例、深圳市21例、惠州市1例；吉林19例，其中吉林市8例、延边朝鲜族自治州6例、长春市5例；内蒙古8例，其中呼和浩特市5例、呼伦贝尔市3例；河北6例，其中邢台市3例、石家庄市2例、保定市1例；山东5例，均在青岛市；天津3例，均在东丽区；上海3例，其中嘉定区2例、闵行区1例；广西3例，均在防城港市；海南2例，均在三亚市；云南2例，均在德宏傣族景颇族自治州；山西1例，在晋中市；黑龙江1例，在哈尔滨市；湖北1例，在武汉市；湖南1例，在怀化市；四川1例，在成都市），含9例由无症状感染者转为确诊病例（广东3例，广西3例，山西1例，海南1例，四川1例）。无新增死亡病例。新增疑似病例5例，均为境外输入病例（均在上海）。
当日新增治愈出院病例120例，解除医学观察的密切接触者5835人，重症病例较前一日减少4例。
境外输入现有确诊病例2166例（其中重症病例2例），现有疑似病例11例。累计确诊病例15189例，累计治愈出院病例13023例，无死亡病例。
截至3月4日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例3465例（其中重症病例14例），累计治愈出院病例102438例，累计死亡病例4636例，累计报告确诊病例110539例，现有疑似病例11例。累计追踪到密切接触者1673729人，尚在医学观察的密切接触者92578人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者166例，其中境外输入93例，本土73例（吉林24例，均在吉林市；广东18例，均在东莞市；上海16例，其中松江区6例、嘉定区5例、青浦区2例、黄浦区1例、普陀区1例、宝山区1例；云南8例，均在德宏傣族景颇族自治州；广西4例，其中防城港市3例、百色市1例；河北1例，在石家庄市；江苏1例，在南通市；湖北1例，在武汉市）；当日转为确诊病例25例（境外输入16例）；当日解除医学观察28例（境外输入25例）；尚在医学观察的无症状感染者1500例（境外输入1049例）。
累计收到港澳台地区通报确诊病例190312例。其中，香港特别行政区169513例（出院21143例，死亡1554例），澳门特别行政区82例（出院79例），台湾地区20717例（出院13742例，死亡853例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/19d927cf6b974dff898b4747cb3b564b.shtml,截至3月3日24时新型冠状病毒肺炎疫情最新情况,2022-03-04,"
3月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例294例。其中境外输入病例233例（广东117例，上海43例，广西26例，四川13例，北京9例，浙江7例，河南5例，天津3例，吉林3例，福建2例，山东2例，云南2例，黑龙江1例），含14例由无症状感染者转为确诊病例（广东6例，四川4例，河南2例，黑龙江1例，浙江1例）；本土病例61例（广东22例，均在深圳市；内蒙古9例，均在呼和浩特市；河北5例，其中邢台市4例、石家庄市1例；吉林5例，其中延边朝鲜族自治州4例、吉林市1例；湖北4例，均在武汉市；云南4例，其中红河哈尼族彝族自治州2例、保山市1例、德宏傣族景颇族自治州1例；黑龙江3例，均在哈尔滨市；广西3例，均在防城港市；上海2例，其中闵行区1例、松江区1例；浙江2例，均在温州市；天津1例，在东丽区；江苏1例，在徐州市），含5例由无症状感染者转为确诊病例（广西2例，云南2例，广东1例）。无新增死亡病例。新增疑似病例4例，均为境外输入病例（均在上海）。
当日新增治愈出院病例84例，解除医学观察的密切接触者3833人，重症病例较前一日减少2例。
境外输入现有确诊病例2037例（其中重症病例2例），现有疑似病例7例。累计确诊病例15010例，累计治愈出院病例12973例，无死亡病例。
截至3月3日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例3304例（其中重症病例18例），累计治愈出院病例102318例，累计死亡病例4636例，累计报告确诊病例110258例，现有疑似病例7例。累计追踪到密切接触者1664814人，尚在医学观察的密切接触者89609人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者150例，其中境外输入94例，本土56例（上海14例，其中普陀区9例、松江区3例、宝山区2例；云南14例，其中德宏傣族景颇族自治州10例、保山市4例；吉林11例，其中吉林市7例、延边朝鲜族自治州3例、辽源市1例；广东6例，其中东莞市5例、深圳市1例；黑龙江5例，其中哈尔滨市4例、黑河市1例；广西5例，均在防城港市；海南1例，在三亚市）；当日转为确诊病例19例（境外输入14例）；当日解除医学观察42例（境外输入34例）；尚在医学观察的无症状感染者1387例（境外输入997例）。
累计收到港澳台地区通报确诊病例158880例。其中，香港特别行政区138145例（出院20649例，死亡1366例），澳门特别行政区82例（出院79例），台湾地区20653例（出院13742例，死亡853例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/fbd3ac538cf34d2ea6e205a54e5f0935.shtml,截至3月2日24时新型冠状病毒肺炎疫情最新情况,2022-03-03,"
3月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例214例。其中境外输入病例160例（广东66例，上海39例，北京11例，吉林9例，广西8例，四川8例，河南5例，福建4例，山东4例，湖北2例，天津1例，浙江1例，安徽1例，甘肃1例），含24例由无症状感染者转为确诊病例（广东12例，四川6例，河南5例，广西1例）；本土病例54例（广东28例，其中深圳市23例、东莞市5例；内蒙古7例，其中呼和浩特市6例、包头市1例；湖北4例，均在武汉市；吉林3例，均在延边朝鲜族自治州；上海3例，均在普陀区；广西2例，均在防城港市；天津1例，在滨海新区；河北1例，在邯郸市；山西1例，在晋中市；黑龙江1例，在哈尔滨市；江苏1例，在苏州市；四川1例，在成都市；云南1例，在德宏傣族景颇族自治州），含2例由无症状感染者转为确诊病例（均在广西）。无新增死亡病例。新增疑似病例5例，均为境外输入病例（均在上海）。
当日新增治愈出院病例119例，解除医学观察的密切接触者3757人，重症病例较前一日增加1例。
境外输入现有确诊病例1843例（其中重症病例2例），现有疑似病例9例。累计确诊病例14777例，累计治愈出院病例12934例，无死亡病例。
截至3月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例3094例（其中重症病例20例），累计治愈出院病例102234例，累计死亡病例4636例，累计报告确诊病例109964例，现有疑似病例9例。累计追踪到密切接触者1658062人，尚在医学观察的密切接触者86697人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者143例，其中境外输入106例，本土37例（云南9例，其中德宏傣族景颇族自治州6例、红河哈尼族彝族自治州2例、临沧市1例；吉林7例，均在延边朝鲜族自治州；广东6例，其中东莞市3例、深圳市2例、惠州市1例；广西6例，均在防城港市；上海5例，其中普陀区3例、宝山区1例、嘉定区1例；黑龙江3例，均在牡丹江市；海南1例，在三亚市）；当日转为确诊病例26例（境外输入24例）；当日解除医学观察28例（境外输入27例）；尚在医学观察的无症状感染者1298例（境外输入951例）。
累计收到港澳台地区通报确诊病例139084例。其中，香港特别行政区118420例（出院20085例，死亡1168例），澳门特别行政区82例（出院79例），台湾地区20582例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/f303ea592f8143cf82ef8b64a79300f7.shtml,截至3月1日24时新型冠状病毒肺炎疫情最新情况,2022-03-02,"
3月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例224例。其中境外输入病例153例（广东83例，上海37例，湖北10例，北京5例，天津3例，广西3例，四川3例，山东2例，重庆2例，云南2例，福建1例，河南1例，湖南1例），含10例由无症状感染者转为确诊病例（广东8例，湖南1例，云南1例）；本土病例71例（广东32例，其中深圳市25例、东莞市6例、珠海市1例；内蒙古16例，均在呼和浩特市；吉林4例，均在延边朝鲜族自治州；黑龙江4例，其中哈尔滨市2例、牡丹江市2例；山东4例，均在青岛市；四川3例，均在成都市；辽宁2例，均在葫芦岛市；广西2例，均在防城港市；天津1例，在滨海新区；山西1例，在晋中市；上海1例，在普陀区；云南1例，在德宏傣族景颇族自治州），含2例由无症状感染者转为确诊病例（均在四川）。无新增死亡病例。新增疑似病例4例，均为境外输入病例（均在上海）。
当日新增治愈出院病例98例，解除医学观察的密切接触者4700人，重症病例与前一日持平。
境外输入现有确诊病例1723例（其中重症病例1例），现有疑似病例9例。累计确诊病例14617例，累计治愈出院病例12894例，无死亡病例。
截至3月1日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2999例（其中重症病例19例），累计治愈出院病例102115例，累计死亡病例4636例，累计报告确诊病例109750例，现有疑似病例9例。累计追踪到密切接触者1652133人，尚在医学观察的密切接触者84590人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者169例，其中境外输入121例，本土48例（广东13例，均在东莞市；黑龙江12例，其中哈尔滨市6例、牡丹江市4例、黑河市2例；云南9例，其中德宏傣族景颇族自治州4例、临沧市3例、红河哈尼族彝族自治州2例；广西8例，均在防城港市；吉林4例，均在延边朝鲜族自治州；上海1例，在嘉定区；四川1例，在绵阳市）；当日转为确诊病例12例（境外输入10例）；当日解除医学观察45例（境外输入40例）；尚在医学观察的无症状感染者1209例（境外输入896例）。
累计收到港澳台地区通报确诊病例118749例。其中，香港特别行政区98135例（出院19495例，死亡990例），澳门特别行政区81例（出院79例），台湾地区20533例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202203/ce8c13e9a82c44a4b9a906264a7b5524.shtml,截至2月28日24时新型冠状病毒肺炎疫情最新情况,2022-03-01,"
2月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例200例。其中境外输入病例125例（广东44例，上海40例，北京12例，广西8例，重庆4例，云南4例，福建3例，山东3例，江苏2例，四川2例，天津1例，安徽1例，湖北1例），含10例由无症状感染者转为确诊病例（广东4例，北京2例，广西2例，山东1例，四川1例）；本土病例75例（广东31例，其中深圳市23例、东莞市7例、中山市1例；内蒙古14例，其中呼和浩特市13例、包头市1例；天津6例，其中滨海新区4例、东丽区2例；广西6例，均在防城港市；云南6例，其中德宏傣族景颇族自治州5例、临沧市1例；黑龙江4例，其中牡丹江市3例、鸡西市1例；江苏3例，均在苏州市；湖北2例，均在武汉市；山西1例，在晋中市；海南1例，在三亚市；四川1例，在成都市），含3例由无症状感染者转为确诊病例（天津2例，黑龙江1例）。无新增死亡病例。新增疑似病例9例，其中境外输入病例8例（均在上海），本土病例1例（在内蒙古）。
当日新增治愈出院病例81例，解除医学观察的密切接触者4762人，重症病例较前一日减少2例。
境外输入现有确诊病例1610例（其中重症病例1例），现有疑似病例10例。累计确诊病例14464例，累计治愈出院病例12854例，无死亡病例。
截至2月28日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2873例（其中重症病例19例），累计治愈出院病例102017例，累计死亡病例4636例，累计报告确诊病例109526例，现有疑似病例11例。累计追踪到密切接触者1641681人，尚在医学观察的密切接触者78842人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者144例，其中境外输入102例，本土42例（广东25例，其中东莞市20例、深圳市5例；云南6例，其中临沧市3例、德宏傣族景颇族自治州2例、红河哈尼族彝族自治州1例；黑龙江5例，其中牡丹江市4例、佳木斯市1例；上海3例，均在浦东新区；山东1例，在烟台市；湖北1例，在武汉市；四川1例，在成都市）；当日转为确诊病例13例（境外输入10例）；当日解除医学观察40例（境外输入32例）；尚在医学观察的无症状感染者1097例（境外输入825例）。
累计收到港澳台地区通报确诊病例100691例。其中，香港特别行政区80121例（出院18926例，死亡744例），澳门特别行政区81例（出院79例），台湾地区20489例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202202/fd77b75ef0c743ae894d2d0317e0e804.shtml,截至2月27日24时新型冠状病毒肺炎疫情最新情况,2022-02-28,"
2月27日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例234例。其中境外输入病例147例（广东53例，上海45例，北京20例，广西11例，福建4例，山东4例，黑龙江3例，四川3例，河南2例，江苏1例，云南1例），含13例由无症状感染者转为确诊病例（广东10例，四川3例）；本土病例87例（广东40例，其中深圳市30例、东莞市10例；内蒙古11例，均在呼和浩特市；广西11例，均在防城港市；天津9例，其中滨海新区7例、东丽区1例、北辰区1例；湖北5例，均在武汉市；山西4例，其中太原市2例、晋中市2例；黑龙江4例，其中牡丹江市3例、黑河市1例；云南2例，均在临沧市；辽宁1例，在葫芦岛市）。无新增死亡病例。新增疑似病例5例，均为境外输入病例（均在上海）。
当日新增治愈出院病例68例，解除医学观察的密切接触者2601人，重症病例较前一日增加2例。
境外输入现有确诊病例1525例（其中重症病例1例），现有疑似病例6例。累计确诊病例14339例，累计治愈出院病例12814例，无死亡病例。
截至2月27日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2754例（其中重症病例21例），累计治愈出院病例101936例，累计死亡病例4636例，累计报告确诊病例109326例，现有疑似病例6例。累计追踪到密切接触者1633142人，尚在医学观察的密切接触者75068人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者114例，其中境外输入61例，本土53例（广东25例，其中东莞市18例、深圳市6例、广州市1例；云南21例，其中临沧市17例、红河哈尼族彝族自治州3例、德宏傣族景颇族自治州1例；黑龙江3例，均在黑河市；天津1例，在滨海新区；山西1例，在晋中市；上海1例，在嘉定区；四川1例，在绵阳市）；当日转为确诊病例13例（均为境外输入）；当日解除医学观察19例（境外输入16例）；尚在医学观察的无症状感染者1006例（境外输入765例）。
累计收到港澳台地区通报确诊病例89365例。其中，香港特别行政区68851例（出院18236例，死亡659例），澳门特别行政区81例（出院79例），台湾地区20433例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202202/e28815b100324f0c8f2e4adbaf144801.shtml,截至2月26日24时新型冠状病毒肺炎疫情最新情况,2022-02-27,"
2月26日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例239例。其中境外输入病例127例（上海43例，广东35例，广西10例，北京8例，四川6例，福建5例，江苏4例，云南4例，天津2例，辽宁2例，吉林2例，浙江2例，山东2例，湖北2例），含12例由无症状感染者转为确诊病例（广东6例，四川2例，云南2例，辽宁1例，浙江1例）；本土病例112例（广东48例，其中深圳市26例、东莞市22例；内蒙古38例，其中呼和浩特市35例、呼伦贝尔市2例、包头市1例；广西7例，均在防城港市；辽宁6例，均在葫芦岛市；天津3例，均在东丽区；四川3例，其中成都市2例、眉山市1例；北京2例，其中朝阳区1例、昌平区1例；江苏2例，均在苏州市；云南2例，均在临沧市；山西1例，在太原市），含1例由无症状感染者转为确诊病例（在四川）。无新增死亡病例。新增疑似病例7例，均为境外输入病例（均在上海）。
当日新增治愈出院病例82例，解除医学观察的密切接触者1251人，重症病例较前一日增加1例。
境外输入现有确诊病例1404例（其中重症病例1例），现有疑似病例9例。累计确诊病例14192例，累计治愈出院病例12788例，无死亡病例。
截至2月26日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2588例（其中重症病例19例），累计治愈出院病例101868例，累计死亡病例4636例，累计报告确诊病例109092例，现有疑似病例9例。累计追踪到密切接触者1625299人，尚在医学观察的密切接触者69826人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者100例，其中境外输入78例，本土22例（云南12例，其中临沧市9例、红河哈尼族彝族自治州3例；广东5例，其中深圳市4例、东莞市1例；黑龙江3例，均在黑河市；天津1例，在东丽区；上海1例，在浦东新区）；当日转为确诊病例13例（境外输入12例）；当日解除医学观察43例（境外输入42例）；尚在医学观察的无症状感染者924例（境外输入733例）。
累计收到港澳台地区通报确诊病例64839例。其中，香港特别行政区44386例（出院17855例，死亡577例），澳门特别行政区80例（出院79例），台湾地区20373例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202202/0f96b0c483e747a39307b01174a85579.shtml,截至2月25日24时新型冠状病毒肺炎疫情最新情况,2022-02-26,"
2月25日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例249例。其中境外输入病例156例（广东59例，上海55例，广西7例，天津6例，福建6例，云南6例，北京4例，浙江4例，山东4例，江苏2例，重庆2例，甘肃1例），含30例由无症状感染者转为确诊病例（广东22例，浙江4例，广西4例）；本土病例93例（内蒙古32例，其中呼和浩特市30例、呼伦贝尔市2例；广东30例，其中东莞市19例、深圳市9例、珠海市2例；辽宁10例，均在葫芦岛市；广西9例，均在防城港市；江苏4例，均在苏州市；云南3例，其中临沧市2例、红河哈尼族彝族自治州1例；四川2例，均在成都市；北京1例，在朝阳区；黑龙江1例，在鸡西市；福建1例，在厦门市），含1例由无症状感染者转为确诊病例（在江苏）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例72例，解除医学观察的密切接触者2608人，重症病例与前一日持平。
境外输入现有确诊病例1318例（其中重症病例1例），现有疑似病例4例。累计确诊病例14065例，累计治愈出院病例12747例，无死亡病例。
截至2月25日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2431例（其中重症病例18例），累计治愈出院病例101786例，累计死亡病例4636例，累计报告确诊病例108853例，现有疑似病例4例。累计追踪到密切接触者1615287人，尚在医学观察的密切接触者61070人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者118例，其中境外输入88例，本土30例（云南17例，其中临沧市12例、红河哈尼族彝族自治州4例、德宏傣族景颇族自治州1例；广东9例，均在深圳市；四川2例，其中成都市1例、眉山市1例；黑龙江1例，在黑河市；上海1例，在宝山区）；当日转为确诊病例31例（境外输入30例）；当日解除医学观察23例（境外输入17例）；尚在医学观察的无症状感染者880例（境外输入709例）。
累计收到港澳台地区通报确诊病例59276例。其中，香港特别行政区38892例（出院17562例，死亡497例），澳门特别行政区80例（出院79例），台湾地区20304例（出院13742例，死亡853例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
